NoClstr,FinalLevelTax,NoSeqinTax,TaxonomyPath
155,S,4,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Rubrobacteria; [O] Rubrobacterales; [F] Rubrobacteraceae; [G] Rubrobacter; [S] Rubrobacter radiotolerans;
156,S,3,[D] Bacteria; [P] Proteobacteria; [C] Betaproteobacteria; [O] Nitrosomonadales; [F] Nitrosomonadaceae; [G] Nitrosomonas; [S] Nitrosomonas communis;
156,S,1,[D] Bacteria; [P] Proteobacteria; [C] Betaproteobacteria; [O] Nitrosomonadales; [F] Sterolibacteriaceae; [G] Denitratisoma; [S] Denitratisoma sp. DHT3;
156,S,1,[D] Bacteria; [P] Proteobacteria; [C] Betaproteobacteria; [O] Rhodocyclales; [F] Rhodocyclaceae; [G] Rugosibacter; [S] Rugosibacter aromaticivorans;
156,S,3,[D] Bacteria; [P] Proteobacteria; [C] Deltaproteobacteria; [O] Desulfuromonadales; [F] Geobacteraceae; [G] Geobacter; [S] Geobacter metallireducens;
157,S,2,[D] Bacteria; [P] Proteobacteria; [C] Betaproteobacteria; [O] Nitrosomonadales; [F] Nitrosomonadaceae; [G] Nitrosomonas; [S] Nitrosomonas ureae;
157,S,1,[D] Bacteria; [P] Proteobacteria; [C] Deltaproteobacteria; [O] Desulfobacterales; [F] Desulfobulbaceae; [G] Desulfobulbus; [S] Desulfobulbus oralis;
157,S,2,[D] Bacteria; [P] Proteobacteria; [C] Gammaproteobacteria; [O] Acidiferrobacterales; [F] Acidiferrobacteraceae; [G] Acidiferrobacter; [S] Acidiferrobacter sp. SPIII_3;
157,S,5,[D] Bacteria; [P] Proteobacteria; [C] Gammaproteobacteria; [O] Cellvibrionales; [F] Microbulbiferaceae; [G] Microbulbifer; [S] Microbulbifer thermotolerans;
157,S,3,[D] Bacteria; [P] Proteobacteria; [C] Gammaproteobacteria; [O] Chromatiales; [F] Chromatiaceae; [G] Nitrosococcus; [S] Nitrosococcus halophilus;
157,S,1,[D] Bacteria; [P] Proteobacteria; [C] Gammaproteobacteria; [O] Chromatiales; [F] Ectothiorhodospiraceae; [G] Halorhodospira; [S] Halorhodospira halochloris;
157,S,5,[D] Bacteria; [P] Proteobacteria; [C] Gammaproteobacteria; [O] Methylococcales; [F] Methylococcaceae; [G] Methylocaldum; [S] Methylocaldum marinum;
157,S,12,[D] Bacteria; [P] Proteobacteria; [C] Gammaproteobacteria; [O] Oceanospirillales; [F] Endozoicomonadaceae; [G] Endozoicomonas; [S] Endozoicomonas montiporae;
157,S,2,[D] Bacteria; [P] Proteobacteria; [C] Hydrogenophilalia; [O] Hydrogenophilales; [F] Hydrogenophilaceae; [G] Hydrogenophilus; [S] Hydrogenophilus thermoluteolus;
158,G,3,[D] Bacteria; [P] Proteobacteria; [C] Betaproteobacteria; [O] Nitrosomonadales; [F] Nitrosomonadaceae; [G] Nitrosomonas;
158,S,2,[D] Bacteria; [P] Proteobacteria; [C] Betaproteobacteria; [O] Nitrosomonadales; [F] Nitrosomonadaceae; [G] Nitrosomonas; [S] Nitrosomonas ureae;
158,S,1,[D] Bacteria; [P] Proteobacteria; [C] Betaproteobacteria; [O] Rhodocyclales; [F] Rhodocyclaceae; [G] Rugosibacter; [S] Rugosibacter aromaticivorans;
158,S,6,[D] Bacteria; [P] Proteobacteria; [C] Gammaproteobacteria; [O] Pseudomonadales; [F] Pseudomonadaceae; [G] Permianibacter; [S] Permianibacter aggregans;
160,S,1,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Rubrobacteria; [O] Rubrobacterales; [F] Rubrobacteraceae; [G] Rubrobacter; [S] Rubrobacter xylanophilus;
162,S,1,[D] Bacteria; [P] Cyanobacteria; [C] unknown; [O] Chroococcales; [F] Aphanothecaceae; [G] Halothece; [S] Halothece sp. PCC 7418;
162,S,8,[D] Bacteria; [P] Cyanobacteria; [C] unknown; [O] Oscillatoriales; [F] Oscillatoriaceae; [G] Oscillatoria; [S] Oscillatoria acuminata;
163,S,3,[D] Bacteria; [P] Cyanobacteria; [C] unknown; [O] Nostocales; [F] Calotrichaceae; [G] Calothrix; [S] Calothrix sp. PCC 7507;
163,S,1,[D] Bacteria; [P] Cyanobacteria; [C] unknown; [O] Nostocales; [F] Nostocaceae; [G] Nostoc; [S] Nostoc carneum;
163,S,8,[D] Bacteria; [P] Cyanobacteria; [C] unknown; [O] Oscillatoriales; [F] Oscillatoriaceae; [G] Oscillatoria; [S] Oscillatoria acuminata;
164,S,2,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Actinobacteria; [O] Streptomycetales; [F] Streptomycetaceae; [G] Streptomyces; [S] Streptomyces lavendulae;
165,S,1,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Actinobacteria; [O] Streptomycetales; [F] Streptomycetaceae; [G] Streptomyces; [S] Streptomyces lavendulae;
166,S,1,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Actinobacteria; [O] Streptomycetales; [F] Streptomycetaceae; [G] Streptomyces; [S] Streptomyces lavendulae;
168,S,4,[D] Bacteria; [P] Fibrobacteres; [C] Fibrobacteria; [O] Fibrobacterales; [F] Fibrobacteraceae; [G] Fibrobacter; [S] Fibrobacter succinogenes;
170,S,2,[D] Bacteria; [P] Fibrobacteres; [C] Fibrobacteria; [O] Fibrobacterales; [F] Fibrobacteraceae; [G] Fibrobacter; [S] Fibrobacter succinogenes;
171,G,2,[D] Bacteria; [P] Cyanobacteria; [C] unknown; [O] Nostocales; [F] Nostocaceae; [G] Nostoc;
171,S,2,[D] Bacteria; [P] Cyanobacteria; [C] unknown; [O] Nostocales; [F] Nostocaceae; [G] Nostoc; [S] Nostoc carneum;
171,S,1,[D] Bacteria; [P] Cyanobacteria; [C] unknown; [O] Nostocales; [F] Nostocaceae; [G] Nostoc; [S] Nostoc punctiforme;
171,S,1,[D] Bacteria; [P] Cyanobacteria; [C] unknown; [O] Nostocales; [F] Nostocaceae; [G] Nostoc; [S] Nostoc sp. 'Lobaria pulmonaria (5183) cyanobiont';
172,S,3,[D] Bacteria; [P] Cyanobacteria; [C] unknown; [O] Chroococcales; [F] Aphanothecaceae; [G] Halothece; [S] Halothece sp. PCC 7418;
173,S,1,[D] Bacteria; [P] Cyanobacteria; [C] unknown; [O] Nostocales; [F] Nostocaceae; [G] Nostoc; [S] Nostoc sp. ATCC 53789;
174,G,8,[D] Bacteria; [P] Bacteroidetes; [C] Flavobacteriia; [O] Flavobacteriales; [F] Flavobacteriaceae; [G] Myroides;
174,S,2,[D] Bacteria; [P] Bacteroidetes; [C] Flavobacteriia; [O] Flavobacteriales; [F] Flavobacteriaceae; [G] Myroides; [S] Myroides odoratimimus;
174,S,2,[D] Bacteria; [P] Bacteroidetes; [C] Flavobacteriia; [O] Flavobacteriales; [F] Flavobacteriaceae; [G] Myroides; [S] Myroides sp. ZB35;
175,S,15,[D] Bacteria; [P] Fusobacteria; [C] Fusobacteriia; [O] Fusobacteriales; [F] Fusobacteriaceae; [G] Fusobacterium; [S] Fusobacterium pseudoperiodonticum;
176,S,2,[D] Bacteria; [P] Proteobacteria; [C] Betaproteobacteria; [O] Burkholderiales; [F] Comamonadaceae; [G] Rhodoferax; [S] Rhodoferax antarcticus;
176,S,1,[D] Bacteria; [P] Proteobacteria; [C] Betaproteobacteria; [O] Nitrosomonadales; [F] Nitrosomonadaceae; [G] Nitrosomonas; [S] Nitrosomonas europaea;
176,S,3,[D] Bacteria; [P] Proteobacteria; [C] Betaproteobacteria; [O] Nitrosomonadales; [F] Nitrosomonadaceae; [G] Nitrosomonas; [S] Nitrosomonas eutropha;
177,S,2,[D] Bacteria; [P] Proteobacteria; [C] Betaproteobacteria; [O] Burkholderiales; [F] Comamonadaceae; [G] Acidovorax; [S] Acidovorax sp. RAC01;
177,S,1,[D] Bacteria; [P] Proteobacteria; [C] Betaproteobacteria; [O] Burkholderiales; [F] Comamonadaceae; [G] Melaminivora; [S] Melaminivora sp. SC2-9;
177,S,10,[D] Bacteria; [P] Proteobacteria; [C] Betaproteobacteria; [O] Burkholderiales; [F] Comamonadaceae; [G] Rhodoferax; [S] Rhodoferax antarcticus;
177,S,3,[D] Bacteria; [P] Proteobacteria; [C] Betaproteobacteria; [O] Burkholderiales; [F] Comamonadaceae; [G] Rhodoferax; [S] Rhodoferax ferrireducens;
177,S,9,[D] Bacteria; [P] Proteobacteria; [C] Betaproteobacteria; [O] Burkholderiales; [F] Comamonadaceae; [G] Serpentinomonas; [S] Serpentinomonas raichei;
177,S,1,[D] Bacteria; [P] Proteobacteria; [C] Betaproteobacteria; [O] Burkholderiales; [F] unknown; [G] Leptothrix; [S] Leptothrix cholodnii;
177,S,1,[D] Bacteria; [P] Proteobacteria; [C] Gammaproteobacteria; [O] Chromatiales; [F] Chromatiaceae; [G] Thiodictyon; [S] Candidatus Thiodictyon syntrophicum;
179,S,1,[D] Bacteria; [P] Cyanobacteria; [C] unknown; [O] Synechococcales; [F] Pseudanabaenaceae; [G] Pseudanabaena; [S] Pseudanabaena sp. PCC 7367;
179,S,1,[D] Bacteria; [P] Deinococcus-Thermus; [C] Deinococci; [O] Deinococcales; [F] Deinococcaceae; [G] Deinococcus; [S] Deinococcus proteolyticus;
180,S,1,[D] Bacteria; [P] Chloroflexi; [C] Caldilineae; [O] Caldilineales; [F] Caldilineaceae; [G] Caldilinea; [S] Caldilinea aerophila;
180,S,7,[D] Bacteria; [P] Proteobacteria; [C] Deltaproteobacteria; [O] Desulfobacterales; [F] Desulfobacteraceae; [G] Desulfosarcina; [S] Desulfosarcina ovata;
181,S,1,[D] Bacteria; [P] Proteobacteria; [C] Deltaproteobacteria; [O] Desulfobacterales; [F] Desulfobacteraceae; [G] Desulfosarcina; [S] Desulfosarcina ovata;
182,G,1,[D] Bacteria; [P] Proteobacteria; [C] Gammaproteobacteria; [O] Methylococcales; [F] Methylococcaceae; [G] Methylomicrobium;
182,S,1,[D] Bacteria; [P] Proteobacteria; [C] Gammaproteobacteria; [O] Methylococcales; [F] Methylococcaceae; [G] Methylomicrobium; [S] Methylomicrobium buryatense;
182,S,6,[D] Bacteria; [P] Proteobacteria; [C] Gammaproteobacteria; [O] Methylococcales; [F] Methylococcaceae; [G] Methylomonas; [S] Methylomonas rhizoryzae;
183,S,1,[D] Bacteria; [P] Cyanobacteria; [C] unknown; [O] Gloeoemargaritales; [F] Gloeomargaritaceae; [G] Gloeomargarita; [S] Gloeomargarita lithophora;
183,S,1,[D] Bacteria; [P] Cyanobacteria; [C] unknown; [O] Nostocales; [F] Aphanizomenonaceae; [G] Dolichospermum; [S] Dolichospermum compactum;
183,S,1,[D] Bacteria; [P] Cyanobacteria; [C] unknown; [O] Nostocales; [F] Aphanizomenonaceae; [G] Raphidiopsis; [S] Raphidiopsis curvata;
183,S,2,[D] Bacteria; [P] Cyanobacteria; [C] unknown; [O] Nostocales; [F] Calotrichaceae; [G] Calothrix; [S] Calothrix sp. PCC 7507;
183,S,4,[D] Bacteria; [P] Cyanobacteria; [C] unknown; [O] Nostocales; [F] Nostocaceae; [G] Cylindrospermum; [S] Cylindrospermum stagnale;
184,S,6,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Actinobacteria; [O] Pseudonocardiales; [F] Pseudonocardiaceae; [G] Saccharothrix; [S] Saccharothrix syringae;
185,S,2,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Actinobacteria; [O] Frankiales; [F] Frankiaceae; [G] Frankia; [S] Frankia casuarinae;
186,S,1,[D] Bacteria; [P] Proteobacteria; [C] Gammaproteobacteria; [O] Pasteurellales; [F] Pasteurellaceae; [G] Pasteurella; [S] Pasteurella multocida;
187,S,2,[D] Bacteria; [P] Cyanobacteria; [C] unknown; [O] Pleurocapsales; [F] Hyellaceae; [G] Pleurocapsa; [S] Pleurocapsa minor;
189,S,2,[D] Bacteria; [P] Proteobacteria; [C] Alphaproteobacteria; [O] Rhodospirillales; [F] Rhodospirillaceae; [G] Azospirillum; [S] Azospirillum lipoferum;
190,D,4,[D] Bacteria;
190,G,6,[D] Bacteria; [P] Firmicutes; [C] Bacilli; [O] Bacillales; [F] Staphylococcaceae; [G] Staphylococcus;
190,S,1,[D] Bacteria; [P] Firmicutes; [C] Bacilli; [O] Bacillales; [F] Staphylococcaceae; [G] Staphylococcus; [S] Staphylococcus agnetis;
190,S,1,[D] Bacteria; [P] Firmicutes; [C] Bacilli; [O] Bacillales; [F] Staphylococcaceae; [G] Staphylococcus; [S] Staphylococcus epidermidis;
190,S,1,[D] Bacteria; [P] Firmicutes; [C] Bacilli; [O] Bacillales; [F] Staphylococcaceae; [G] Staphylococcus; [S] Staphylococcus hyicus;
190,S,1,[D] Bacteria; [P] Firmicutes; [C] Bacilli; [O] Bacillales; [F] Staphylococcaceae; [G] Staphylococcus; [S] Staphylococcus lugdunensis;
190,S,3,[D] Bacteria; [P] Firmicutes; [C] Bacilli; [O] Bacillales; [F] Staphylococcaceae; [G] Staphylococcus; [S] Staphylococcus lutrae;
190,S,2,[D] Bacteria; [P] Firmicutes; [C] Bacilli; [O] Bacillales; [F] Staphylococcaceae; [G] Staphylococcus; [S] Staphylococcus muscae;
190,S,1,[D] Bacteria; [P] Firmicutes; [C] Bacilli; [O] Bacillales; [F] Staphylococcaceae; [G] Staphylococcus; [S] Staphylococcus schleiferi;
190,S,6,[D] Bacteria; [P] Firmicutes; [C] Bacilli; [O] Bacillales; [F] Staphylococcaceae; [G] Staphylococcus; [S] Staphylococcus simulans;
191,S,5,[D] Bacteria; [P] Proteobacteria; [C] Gammaproteobacteria; [O] Chromatiales; [F] Ectothiorhodospiraceae; [G] Acidihalobacter; [S] Acidihalobacter aeolianus;
191,S,5,[D] Bacteria; [P] Proteobacteria; [C] Gammaproteobacteria; [O] Chromatiales; [F] Halothiobacillaceae; [G] Halothiobacillus; [S] Halothiobacillus sp. LS2;
192,S,1,[D] Bacteria; [P] Planctomycetes; [C] Planctomycetia; [O] Planctomycetales; [F] Planctomycetaceae; [G] Gimesia; [S] Gimesia benthica;
192,S,18,[D] Bacteria; [P] Planctomycetes; [C] Planctomycetia; [O] Planctomycetales; [F] Planctomycetaceae; [G] Gimesia; [S] Gimesia panareensis;
192,S,2,[D] Bacteria; [P] Proteobacteria; [C] Betaproteobacteria; [O] Burkholderiales; [F] unknown; [G] Inhella; [S] Inhella inkyongensis;
192,S,2,[D] Bacteria; [P] Proteobacteria; [C] Betaproteobacteria; [O] Nitrosomonadales; [F] Sulfuricellaceae; [G] Sulfuriferula; [S] Sulfuriferula plumbiphila;
192,S,1,[D] Bacteria; [P] Proteobacteria; [C] Gammaproteobacteria; [O] Chromatiales; [F] Halothiobacillaceae; [G] Halothiobacillus; [S] Halothiobacillus neapolitanus;
194,S,2,[D] Bacteria; [P] Proteobacteria; [C] Deltaproteobacteria; [O] Desulfobacterales; [F] Desulfobacteraceae; [G] Desulfobacterium; [S] Desulfobacterium autotrophicum;
195,S,5,[D] Bacteria; [P] Proteobacteria; [C] Deltaproteobacteria; [O] Desulfobacterales; [F] Desulfobulbaceae; [G] Desulfotalea; [S] Desulfotalea psychrophila;
196,S,9,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Actinobacteria; [O] Actinomycetales; [F] Actinomycetaceae; [G] Pauljensenia; [S] Pauljensenia hongkongensis;
197,S,8,[D] Bacteria; [P] Cyanobacteria; [C] unknown; [O] Oscillatoriales; [F] Oscillatoriaceae; [G] Oscillatoria; [S] Oscillatoria nigro-viridis;
198,S,1,[D] Bacteria; [P] Cyanobacteria; [C] unknown; [O] Oscillatoriales; [F] Oscillatoriaceae; [G] Oscillatoria; [S] Oscillatoria nigro-viridis;
200,S,1,[D] Bacteria; [P] Firmicutes; [C] Clostridia; [O] Clostridiales; [F] Clostridiaceae; [G] Clostridium; [S] Clostridium isatidis;
200,S,3,[D] Bacteria; [P] Firmicutes; [C] Clostridia; [O] Clostridiales; [F] Hungateiclostridiaceae; [G] Hungateiclostridium; [S] Hungateiclostridium clariflavum;
200,S,3,[D] Bacteria; [P] Firmicutes; [C] Clostridia; [O] Clostridiales; [F] Hungateiclostridiaceae; [G] Hungateiclostridium; [S] Hungateiclostridium thermocellum;
201,S,11,[D] Bacteria; [P] Fusobacteria; [C] Fusobacteriia; [O] Fusobacteriales; [F] Leptotrichiaceae; [G] Sneathia; [S] Sneathia amnii;
203,O,2,[D] Bacteria; [P] Cyanobacteria; [C] unknown; [O] Nostocales;
203,S,2,[D] Bacteria; [P] Cyanobacteria; [C] unknown; [O] Nostocales; [F] Aphanizomenonaceae; [G] Sphaerospermopsis; [S] Sphaerospermopsis kisseleviana;
203,S,1,[D] Bacteria; [P] Cyanobacteria; [C] unknown; [O] Nostocales; [F] Calotrichaceae; [G] Calothrix; [S] Calothrix brevissima;
203,S,1,[D] Bacteria; [P] Cyanobacteria; [C] unknown; [O] Nostocales; [F] Nostocaceae; [G] Anabaena; [S] Anabaena cylindrica;
203,S,1,[D] Bacteria; [P] Cyanobacteria; [C] unknown; [O] Nostocales; [F] Nostocaceae; [G] Nostoc; [S] Nostoc sp. HK-01;
203,S,1,[D] Bacteria; [P] Cyanobacteria; [C] unknown; [O] Nostocales; [F] Nostocaceae; [G] Nostoc; [S] Nostoc sp. PCC 7107;
203,S,2,[D] Bacteria; [P] Cyanobacteria; [C] unknown; [O] Nostocales; [F] Rivulariaceae; [G] Microchaete; [S] Microchaete diplosiphon;
204,S,2,[D] Bacteria; [P] Cyanobacteria; [C] unknown; [O] Nostocales; [F] Nostocaceae; [G] Nostoc; [S] Nostoc sp. HK-01;
205,S,1,[D] Bacteria; [P] Proteobacteria; [C] Gammaproteobacteria; [O] Pasteurellales; [F] Pasteurellaceae; [G] Basfia; [S] [Mannheimia] succiniciproducens;
206,O,1,[D] Bacteria; [P] Cyanobacteria; [C] unknown; [O] Nostocales;
207,O,4,[D] Bacteria; [P] Cyanobacteria; [C] unknown; [O] Nostocales;
208,S,4,[D] Bacteria; [P] Verrucomicrobia; [C] Verrucomicrobiae; [O] Verrucomicrobiales; [F] Akkermansiaceae; [G] Akkermansia; [S] Akkermansia glycaniphila;
208,S,6,[D] Bacteria; [P] Verrucomicrobia; [C] Verrucomicrobiae; [O] Verrucomicrobiales; [F] Akkermansiaceae; [G] Akkermansia; [S] Akkermansia muciniphila;
209,F,2,[D] Bacteria; [P] Cyanobacteria; [C] unknown; [O] Nostocales; [F] Nostocaceae;
209,S,3,[D] Bacteria; [P] Cyanobacteria; [C] unknown; [O] Nostocales; [F] Nostocaceae; [G] Nostoc; [S] Nostoc sp. 'Peltigera membranacea cyanobiont' N6;
209,S,2,[D] Bacteria; [P] Cyanobacteria; [C] unknown; [O] Nostocales; [F] Nostocaceae; [G] Nostoc; [S] Nostoc sphaeroides;
210,S,2,[D] Bacteria; [P] Proteobacteria; [C] Gammaproteobacteria; [O] Methylococcales; [F] Methylococcaceae; [G] Candidatus Methylospira; [S] Candidatus Methylospira mobilis;
210,S,1,[D] Bacteria; [P] Proteobacteria; [C] Gammaproteobacteria; [O] Methylococcales; [F] Methylococcaceae; [G] Methylocaldum; [S] Methylocaldum marinum;
210,S,2,[D] Bacteria; [P] Proteobacteria; [C] Gammaproteobacteria; [O] Methylococcales; [F] Methylococcaceae; [G] Methylococcus; [S] Methylococcus capsulatus;
210,S,5,[D] Bacteria; [P] Proteobacteria; [C] Gammaproteobacteria; [O] Methylococcales; [F] Methylococcaceae; [G] Methylomicrobium; [S] Methylomicrobium alcaliphilum;
211,S,1,[D] Bacteria; [P] Proteobacteria; [C] Alphaproteobacteria; [O] Rhodospirillales; [F] Rhodospirillaceae; [G] Rhodospirillum; [S] Rhodospirillum rubrum;
212,S,1,[D] Bacteria; [P] Proteobacteria; [C] Deltaproteobacteria; [O] Desulfuromonadales; [F] Geobacteraceae; [G] Geobacter; [S] Geobacter metallireducens;
213,S,2,[D] Bacteria; [P] Proteobacteria; [C] Alphaproteobacteria; [O] Rhodobacterales; [F] Rhodobacteraceae; [G] Rhodobacter; [S] Rhodobacter capsulatus;
214,S,2,[D] Bacteria; [P] Cyanobacteria; [C] unknown; [O] Oscillatoriales; [F] Microcoleaceae; [G] Planktothrix; [S] Planktothrix agardhii;
217,S,1,[D] Bacteria; [P] Chlorobi; [C] Chlorobia; [O] Chlorobiales; [F] Chlorobiaceae; [G] Prosthecochloris; [S] Prosthecochloris aestuarii;
218,S,2,[D] Bacteria; [P] Chlorobi; [C] Chlorobia; [O] Chlorobiales; [F] Chlorobiaceae; [G] Prosthecochloris; [S] Prosthecochloris aestuarii;
219,S,1,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Actinobacteria; [O] Micromonosporales; [F] Micromonosporaceae; [G] Micromonospora; [S] Micromonospora rifamycinica;
221,S,6,[D] Bacteria; [P] Deinococcus-Thermus; [C] Deinococci; [O] Thermales; [F] Thermaceae; [G] Thermus; [S] Thermus thermophilus;
222,G,19,[D] Bacteria; [P] Firmicutes; [C] Bacilli; [O] Lactobacillales; [F] Lactobacillaceae; [G] Lactobacillus;
222,S,11,[D] Bacteria; [P] Firmicutes; [C] Bacilli; [O] Lactobacillales; [F] Lactobacillaceae; [G] Lactobacillus; [S] Lactobacillus acetotolerans;
222,S,3,[D] Bacteria; [P] Firmicutes; [C] Bacilli; [O] Lactobacillales; [F] Lactobacillaceae; [G] Lactobacillus; [S] Lactobacillus amylolyticus;
222,S,1,[D] Bacteria; [P] Firmicutes; [C] Bacilli; [O] Lactobacillales; [F] Lactobacillaceae; [G] Lactobacillus; [S] Lactobacillus amylovorus;
222,S,9,[D] Bacteria; [P] Firmicutes; [C] Bacilli; [O] Lactobacillales; [F] Lactobacillaceae; [G] Lactobacillus; [S] Lactobacillus apis;
222,S,5,[D] Bacteria; [P] Firmicutes; [C] Bacilli; [O] Lactobacillales; [F] Lactobacillaceae; [G] Lactobacillus; [S] Lactobacillus johnsonii;
222,S,4,[D] Bacteria; [P] Firmicutes; [C] Bacilli; [O] Lactobacillales; [F] Lactobacillaceae; [G] Lactobacillus; [S] Lactobacillus kullabergensis;
222,S,1,[D] Bacteria; [P] Firmicutes; [C] Bacilli; [O] Lactobacillales; [F] Lactobacillaceae; [G] Lactobacillus; [S] Lactobacillus paragasseri;
222,S,3,[D] Bacteria; [P] Firmicutes; [C] Bacilli; [O] Lactobacillales; [F] Lactobacillaceae; [G] Lactobacillus; [S] Lactobacillus sp. wkB8;
223,S,3,[D] Bacteria; [P] Proteobacteria; [C] Deltaproteobacteria; [O] Desulfuromonadales; [F] Geobacteraceae; [G] Geobacter; [S] Geobacter daltonii;
223,S,1,[D] Bacteria; [P] Proteobacteria; [C] Deltaproteobacteria; [O] Desulfuromonadales; [F] Geobacteraceae; [G] Geobacter; [S] Geobacter sp. DSM 9736;
225,S,1,[D] Bacteria; [P] Chloroflexi; [C] Chloroflexia; [O] Herpetosiphonales; [F] Herpetosiphonaceae; [G] Herpetosiphon; [S] Herpetosiphon aurantiacus;
226,S,3,[D] Bacteria; [P] Chloroflexi; [C] Chloroflexia; [O] Herpetosiphonales; [F] Herpetosiphonaceae; [G] Herpetosiphon; [S] Herpetosiphon aurantiacus;
227,S,9,[D] Bacteria; [P] Chloroflexi; [C] Chloroflexia; [O] Herpetosiphonales; [F] Herpetosiphonaceae; [G] Herpetosiphon; [S] Herpetosiphon aurantiacus;
228,S,1,[D] Bacteria; [P] Chloroflexi; [C] Chloroflexia; [O] Herpetosiphonales; [F] Herpetosiphonaceae; [G] Herpetosiphon; [S] Herpetosiphon aurantiacus;
229,S,1,[D] Bacteria; [P] Chloroflexi; [C] Chloroflexia; [O] Herpetosiphonales; [F] Herpetosiphonaceae; [G] Herpetosiphon; [S] Herpetosiphon aurantiacus;
230,C,2,[D] Bacteria; [P] Deinococcus-Thermus; [C] Deinococci;
230,S,4,[D] Bacteria; [P] Deinococcus-Thermus; [C] Deinococci; [O] Deinococcales; [F] Deinococcaceae; [G] Deinococcus; [S] Deinococcus geothermalis;
230,S,3,[D] Bacteria; [P] Deinococcus-Thermus; [C] Deinococci; [O] Deinococcales; [F] Deinococcaceae; [G] Deinococcus; [S] Deinococcus metallilatus;
230,S,2,[D] Bacteria; [P] Deinococcus-Thermus; [C] Deinococci; [O] Trueperales; [F] Trueperaceae; [G] Truepera; [S] Truepera radiovictrix;
230,S,1,[D] Bacteria; [P] Proteobacteria; [C] Gammaproteobacteria; [O] Pasteurellales; [F] Pasteurellaceae; [G] Aggregatibacter; [S] Aggregatibacter aphrophilus;
231,G,1,[D] Bacteria; [P] Cyanobacteria; [C] unknown; [O] Synechococcales; [F] Synechococcaceae; [G] Synechococcus;
231,S,1,[D] Bacteria; [P] Cyanobacteria; [C] unknown; [O] Synechococcales; [F] Synechococcaceae; [G] Synechococcus; [S] Synechococcus sp. JA-2-3B'a(2-13);
232,G,1,[D] Bacteria; [P] Cyanobacteria; [C] unknown; [O] Synechococcales; [F] Synechococcaceae; [G] Synechococcus;
233,S,2,[D] Bacteria; [P] Chloroflexi; [C] Chloroflexia; [O] Chloroflexales; [F] Chloroflexaceae; [G] Chloroflexus; [S] Chloroflexus aurantiacus;
233,S,4,[D] Bacteria; [P] Chloroflexi; [C] Chloroflexia; [O] Chloroflexales; [F] Roseiflexaceae; [G] Roseiflexus; [S] Roseiflexus sp. RS-1;
