NoClstr,FinalLevelTax,NoSeqinTax,TaxonomyPath
157,S,5,[D] Bacteria; [P] Proteobacteria; [C] Gammaproteobacteria; [O] Cellvibrionales; [F] Microbulbiferaceae; [G] Microbulbifer; [S] Microbulbifer thermotolerans;
157,S,3,[D] Bacteria; [P] Proteobacteria; [C] Gammaproteobacteria; [O] Chromatiales; [F] Chromatiaceae; [G] Nitrosococcus; [S] Nitrosococcus halophilus;
157,S,3,[D] Bacteria; [P] Proteobacteria; [C] Gammaproteobacteria; [O] Chromatiales; [F] Ectothiorhodospiraceae; [G] Halorhodospira; [S] Halorhodospira halochloris;
157,S,6,[D] Bacteria; [P] Proteobacteria; [C] Gammaproteobacteria; [O] Methylococcales; [F] Methylococcaceae; [G] Methylocaldum; [S] Methylocaldum marinum;
157,S,14,[D] Bacteria; [P] Proteobacteria; [C] Gammaproteobacteria; [O] Oceanospirillales; [F] Endozoicomonadaceae; [G] Endozoicomonas; [S] Endozoicomonas montiporae;
157,S,4,[D] Bacteria; [P] Proteobacteria; [C] Gammaproteobacteria; [O] Vibrionales; [F] Vibrionaceae; [G] Vibrio; [S] Vibrio alfacsensis;
157,S,2,[D] Bacteria; [P] Proteobacteria; [C] Hydrogenophilalia; [O] Hydrogenophilales; [F] Hydrogenophilaceae; [G] Hydrogenophilus; [S] Hydrogenophilus thermoluteolus;
157,S,3,[D] Bacteria; [P] Spirochaetes; [C] Spirochaetia; [O] Spirochaetales; [F] Spirochaetaceae; [G] Treponema; [S] Treponema azotonutricium;
158,G,5,[D] Bacteria; [P] Proteobacteria; [C] Betaproteobacteria; [O] Nitrosomonadales; [F] Nitrosomonadaceae; [G] Nitrosomonas;
158,S,1,[D] Bacteria; [P] Proteobacteria; [C] Betaproteobacteria; [O] Rhodocyclales; [F] Rhodocyclaceae; [G] Rugosibacter; [S] Rugosibacter aromaticivorans;
158,S,6,[D] Bacteria; [P] Proteobacteria; [C] Gammaproteobacteria; [O] Pseudomonadales; [F] Pseudomonadaceae; [G] Permianibacter; [S] Permianibacter aggregans;
159,O,1,[D] Bacteria; [P] Cyanobacteria; [C] unknown; [O] Nostocales;
160,S,3,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Actinobacteria; [O] Actinomycetales; [F] Actinomycetaceae; [G] Actinomyces; [S] Actinomyces sp. oral taxon 897;
160,S,3,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Rubrobacteria; [O] Rubrobacterales; [F] Rubrobacteraceae; [G] Rubrobacter; [S] Rubrobacter xylanophilus;
161,S,1,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Actinobacteria; [O] Actinomycetales; [F] Actinomycetaceae; [G] Actinomyces; [S] Actinomyces slackii;
162,S,1,[D] Bacteria; [P] Cyanobacteria; [C] unknown; [O] Chroococcales; [F] Aphanothecaceae; [G] Halothece; [S] Halothece sp. PCC 7418;
162,S,12,[D] Bacteria; [P] Cyanobacteria; [C] unknown; [O] Oscillatoriales; [F] Oscillatoriaceae; [G] Oscillatoria; [S] Oscillatoria acuminata;
163,P,6,[D] Bacteria; [P] Cyanobacteria;
163,O,1,[D] Bacteria; [P] Cyanobacteria; [C] unknown; [O] Nostocales;
163,S,7,[D] Bacteria; [P] Cyanobacteria; [C] unknown; [O] Nostocales; [F] Calotrichaceae; [G] Calothrix; [S] Calothrix sp. PCC 7507;
163,S,14,[D] Bacteria; [P] Cyanobacteria; [C] unknown; [O] Oscillatoriales; [F] Oscillatoriaceae; [G] Oscillatoria; [S] Oscillatoria acuminata;
164,S,2,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Actinobacteria; [O] Streptomycetales; [F] Streptomycetaceae; [G] Streptomyces; [S] Streptomyces lavendulae;
165,G,1,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Actinobacteria; [O] Streptomycetales; [F] Streptomycetaceae; [G] Streptomyces;
165,S,2,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Actinobacteria; [O] Streptomycetales; [F] Streptomycetaceae; [G] Streptomyces; [S] Streptomyces lavendulae;
166,S,1,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Actinobacteria; [O] Streptomycetales; [F] Streptomycetaceae; [G] Streptomyces; [S] Streptomyces lavendulae;
167,S,1,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Actinobacteria; [O] Streptomycetales; [F] Streptomycetaceae; [G] Streptomyces; [S] Streptomyces lavendulae;
168,S,12,[D] Bacteria; [P] Fibrobacteres; [C] Fibrobacteria; [O] Fibrobacterales; [F] Fibrobacteraceae; [G] Fibrobacter; [S] Fibrobacter succinogenes;
169,S,5,[D] Bacteria; [P] Fibrobacteres; [C] Fibrobacteria; [O] Fibrobacterales; [F] Fibrobacteraceae; [G] Fibrobacter; [S] Fibrobacter succinogenes;
170,S,5,[D] Bacteria; [P] Fibrobacteres; [C] Fibrobacteria; [O] Fibrobacterales; [F] Fibrobacteraceae; [G] Fibrobacter; [S] Fibrobacter succinogenes;
171,G,5,[D] Bacteria; [P] Cyanobacteria; [C] unknown; [O] Nostocales; [F] Nostocaceae; [G] Nostoc;
171,S,2,[D] Bacteria; [P] Cyanobacteria; [C] unknown; [O] Nostocales; [F] Nostocaceae; [G] Nostoc; [S] Nostoc carneum;
172,S,6,[D] Bacteria; [P] Cyanobacteria; [C] unknown; [O] Chroococcales; [F] Aphanothecaceae; [G] Halothece; [S] Halothece sp. PCC 7418;
172,S,4,[D] Bacteria; [P] Proteobacteria; [C] Deltaproteobacteria; [O] Desulfurellales; [F] Desulfurellaceae; [G] Desulfurella; [S] Desulfurella acetivorans;
172,F,1,[D] Bacteria; [P] Thermotogae <phylum>; [C] Thermotogae; [O] Thermotogales; [F] Thermotogaceae;
172,S,2,[D] Bacteria; [P] Thermotogae <phylum>; [C] Thermotogae; [O] Thermotogales; [F] Thermotogaceae; [G] Pseudothermotoga; [S] Pseudothermotoga hypogea;
173,S,1,[D] Bacteria; [P] Cyanobacteria; [C] unknown; [O] Nostocales; [F] Nostocaceae; [G] Nostoc; [S] Nostoc sp. ATCC 53789;
174,S,12,[D] Bacteria; [P] Bacteroidetes; [C] Flavobacteriia; [O] Flavobacteriales; [F] Flavobacteriaceae; [G] Myroides; [S] Myroides odoratimimus;
175,S,59,[D] Bacteria; [P] Fusobacteria; [C] Fusobacteriia; [O] Fusobacteriales; [F] Fusobacteriaceae; [G] Fusobacterium; [S] Fusobacterium pseudoperiodonticum;
176,S,2,[D] Bacteria; [P] Proteobacteria; [C] Betaproteobacteria; [O] Burkholderiales; [F] Comamonadaceae; [G] Rhodoferax; [S] Rhodoferax antarcticus;
176,G,4,[D] Bacteria; [P] Proteobacteria; [C] Betaproteobacteria; [O] Nitrosomonadales; [F] Nitrosomonadaceae; [G] Nitrosomonas;
177,D,17,[D] Bacteria;
177,S,1,[D] Bacteria; [P] Proteobacteria; [C] Betaproteobacteria; [O] Burkholderiales; [F] Comamonadaceae; [G] Acidovorax; [S] Acidovorax avenae;
177,S,4,[D] Bacteria; [P] Proteobacteria; [C] Betaproteobacteria; [O] Burkholderiales; [F] Comamonadaceae; [G] Acidovorax; [S] Acidovorax sp. RAC01;
177,S,1,[D] Bacteria; [P] Proteobacteria; [C] Betaproteobacteria; [O] Burkholderiales; [F] Comamonadaceae; [G] Melaminivora; [S] Melaminivora sp. SC2-9;
177,S,9,[D] Bacteria; [P] Proteobacteria; [C] Betaproteobacteria; [O] Burkholderiales; [F] Comamonadaceae; [G] Serpentinomonas; [S] Serpentinomonas raichei;
177,S,1,[D] Bacteria; [P] Proteobacteria; [C] Betaproteobacteria; [O] Burkholderiales; [F] unknown; [G] Leptothrix; [S] Leptothrix cholodnii;
177,S,1,[D] Bacteria; [P] Proteobacteria; [C] Betaproteobacteria; [O] Neisseriales; [F] Neisseriaceae; [G] Vitreoscilla; [S] Vitreoscilla filiformis;
177,S,2,[D] Bacteria; [P] Proteobacteria; [C] Gammaproteobacteria; [O] Chromatiales; [F] Chromatiaceae; [G] Thiodictyon; [S] Candidatus Thiodictyon syntrophicum;
178,S,2,[D] Bacteria; [P] Cyanobacteria; [C] unknown; [O] Synechococcales; [F] Pseudanabaenaceae; [G] Pseudanabaena; [S] Pseudanabaena sp. PCC 7367;
178,S,10,[D] Bacteria; [P] Firmicutes; [C] Clostridia; [O] Clostridiales; [F] Ruminococcaceae; [G] Faecalibacterium; [S] Faecalibacterium prausnitzii;
179,S,1,[D] Bacteria; [P] Cyanobacteria; [C] unknown; [O] Synechococcales; [F] Pseudanabaenaceae; [G] Pseudanabaena; [S] Pseudanabaena sp. PCC 7367;
179,S,2,[D] Bacteria; [P] Deinococcus-Thermus; [C] Deinococci; [O] Deinococcales; [F] Deinococcaceae; [G] Deinococcus; [S] Deinococcus proteolyticus;
180,S,4,[D] Bacteria; [P] Chloroflexi; [C] Caldilineae; [O] Caldilineales; [F] Caldilineaceae; [G] Caldilinea; [S] Caldilinea aerophila;
180,S,7,[D] Bacteria; [P] Proteobacteria; [C] Deltaproteobacteria; [O] Desulfobacterales; [F] Desulfobacteraceae; [G] Desulfosarcina; [S] Desulfosarcina ovata;
181,S,2,[D] Bacteria; [P] Proteobacteria; [C] Deltaproteobacteria; [O] Desulfobacterales; [F] Desulfobacteraceae; [G] Desulfosarcina; [S] Desulfosarcina ovata;
182,S,1,[D] Bacteria; [P] Firmicutes; [C] Clostridia; [O] Clostridiales; [F] Clostridiaceae; [G] Clostridium; [S] Clostridium kluyveri;
182,F,1,[D] Bacteria; [P] Proteobacteria; [C] Gammaproteobacteria; [O] Methylococcales; [F] Methylococcaceae;
182,G,2,[D] Bacteria; [P] Proteobacteria; [C] Gammaproteobacteria; [O] Methylococcales; [F] Methylococcaceae; [G] Methylomicrobium;
182,S,6,[D] Bacteria; [P] Proteobacteria; [C] Gammaproteobacteria; [O] Methylococcales; [F] Methylococcaceae; [G] Methylomonas; [S] Methylomonas rhizoryzae;
183,P,10,[D] Bacteria; [P] Cyanobacteria;
183,G,6,[D] Bacteria; [P] Cyanobacteria; [C] unknown; [O] Chroococcales; [F] Microcystaceae; [G] Microcystis;
183,O,2,[D] Bacteria; [P] Cyanobacteria; [C] unknown; [O] Nostocales;
183,S,1,[D] Bacteria; [P] Cyanobacteria; [C] unknown; [O] Nostocales; [F] Aphanizomenonaceae; [G] Raphidiopsis; [S] Raphidiopsis curvata;
183,S,3,[D] Bacteria; [P] Cyanobacteria; [C] unknown; [O] Nostocales; [F] Calotrichaceae; [G] Calothrix; [S] Calothrix sp. PCC 7507;
183,G,14,[D] Bacteria; [P] Cyanobacteria; [C] unknown; [O] Nostocales; [F] Nostocaceae; [G] Cylindrospermum;
183,S,1,[D] Bacteria; [P] Cyanobacteria; [C] unknown; [O] Nostocales; [F] Nostocaceae; [G] Cylindrospermum; [S] Cylindrospermum stagnale;
184,S,6,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Actinobacteria; [O] Pseudonocardiales; [F] Pseudonocardiaceae; [G] Saccharothrix; [S] Saccharothrix syringae;
185,S,3,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Actinobacteria; [O] Frankiales; [F] Frankiaceae; [G] Frankia; [S] Frankia casuarinae;
186,S,1,[D] Bacteria; [P] Proteobacteria; [C] Gammaproteobacteria; [O] Pasteurellales; [F] Pasteurellaceae; [G] Pasteurella; [S] Pasteurella multocida;
187,S,2,[D] Bacteria; [P] Cyanobacteria; [C] unknown; [O] Pleurocapsales; [F] Hyellaceae; [G] Pleurocapsa; [S] Pleurocapsa minor;
188,S,3,[D] Bacteria; [P] Proteobacteria; [C] Alphaproteobacteria; [O] Rhodospirillales; [F] Rhodospirillaceae; [G] Azospirillum; [S] Azospirillum lipoferum;
188,S,1,[D] Bacteria; [P] Proteobacteria; [C] Alphaproteobacteria; [O] Rhodospirillales; [F] Rhodospirillaceae; [G] Azospirillum; [S] Azospirillum sp. TSA2s;
188,S,4,[D] Bacteria; [P] Proteobacteria; [C] Alphaproteobacteria; [O] Rhodospirillales; [F] Rhodospirillaceae; [G] Rhodospirillum; [S] Rhodospirillum centenum;
188,S,1,[D] Bacteria; [P] Proteobacteria; [C] Gammaproteobacteria; [O] Chromatiales; [F] Ectothiorhodospiraceae; [G] Acidihalobacter; [S] Acidihalobacter ferrooxydans;
189,S,3,[D] Bacteria; [P] Proteobacteria; [C] Alphaproteobacteria; [O] Rhodospirillales; [F] Rhodospirillaceae; [G] Azospirillum; [S] Azospirillum lipoferum;
190,G,27,[D] Bacteria; [P] Firmicutes; [C] Bacilli; [O] Bacillales; [F] Staphylococcaceae; [G] Staphylococcus;
191,S,5,[D] Bacteria; [P] Proteobacteria; [C] Gammaproteobacteria; [O] Chromatiales; [F] Ectothiorhodospiraceae; [G] Acidihalobacter; [S] Acidihalobacter aeolianus;
191,S,5,[D] Bacteria; [P] Proteobacteria; [C] Gammaproteobacteria; [O] Chromatiales; [F] Halothiobacillaceae; [G] Halothiobacillus; [S] Halothiobacillus sp. LS2;
192,D,1,[D] Bacteria;
192,S,5,[D] Bacteria; [P] Planctomycetes; [C] Planctomycetia; [O] Isosphaerales; [F] Isosphaeraceae; [G] Paludisphaera; [S] Paludisphaera borealis;
192,S,1,[D] Bacteria; [P] Planctomycetes; [C] Planctomycetia; [O] Pirellulales; [F] Lacipirellulaceae; [G] Pirellulimonas; [S] Pirellulimonas nuda;
192,G,23,[D] Bacteria; [P] Planctomycetes; [C] Planctomycetia; [O] Planctomycetales; [F] Planctomycetaceae; [G] Gimesia;
192,S,1,[D] Bacteria; [P] Planctomycetes; [C] Planctomycetia; [O] Planctomycetales; [F] Planctomycetaceae; [G] Gimesia; [S] Gimesia benthica;
192,S,2,[D] Bacteria; [P] Planctomycetes; [C] Planctomycetia; [O] Planctomycetales; [F] Planctomycetaceae; [G] Rubinisphaera; [S] Rubinisphaera brasiliensis;
192,P,1,[D] Bacteria; [P] Proteobacteria;
192,C,11,[D] Bacteria; [P] Proteobacteria; [C] Alphaproteobacteria;
192,G,3,[D] Bacteria; [P] Proteobacteria; [C] Alphaproteobacteria; [O] Rhizobiales; [F] Methylobacteriaceae; [G] Methylobacterium;
192,S,10,[D] Bacteria; [P] Proteobacteria; [C] Alphaproteobacteria; [O] Rhizobiales; [F] Methylobacteriaceae; [G] Methylobacterium; [S] Methylobacterium nodulans;
192,S,12,[D] Bacteria; [P] Proteobacteria; [C] Alphaproteobacteria; [O] Rhizobiales; [F] Methylobacteriaceae; [G] Methylobacterium; [S] Methylobacterium sp. 4-46;
192,F,3,[D] Bacteria; [P] Proteobacteria; [C] Alphaproteobacteria; [O] Rhodobacterales; [F] Rhodobacteraceae;
192,S,1,[D] Bacteria; [P] Proteobacteria; [C] Alphaproteobacteria; [O] Rhodobacterales; [F] Rhodobacteraceae; [G] Celeribacter; [S] Celeribacter ethanolicus;
192,G,1,[D] Bacteria; [P] Proteobacteria; [C] Alphaproteobacteria; [O] Rhodobacterales; [F] Rhodobacteraceae; [G] Paracoccus;
192,S,1,[D] Bacteria; [P] Proteobacteria; [C] Alphaproteobacteria; [O] Rhodobacterales; [F] Rhodobacteraceae; [G] Rhodobacter; [S] Rhodobacter blasticus;
192,S,1,[D] Bacteria; [P] Proteobacteria; [C] Alphaproteobacteria; [O] Rhodobacterales; [F] Rhodobacteraceae; [G] Stappia; [S] Stappia indica;
192,G,2,[D] Bacteria; [P] Proteobacteria; [C] Alphaproteobacteria; [O] Rhodospirillales; [F] Rhodospirillaceae; [G] Azospirillum;
192,S,1,[D] Bacteria; [P] Proteobacteria; [C] Alphaproteobacteria; [O] Rhodospirillales; [F] Rhodospirillaceae; [G] Azospirillum; [S] Azospirillum ramasamyi;
192,S,1,[D] Bacteria; [P] Proteobacteria; [C] Alphaproteobacteria; [O] Rhodospirillales; [F] Rhodospirillaceae; [G] Rhodospirillum; [S] Rhodospirillum rubrum;
192,S,2,[D] Bacteria; [P] Proteobacteria; [C] Betaproteobacteria; [O] Burkholderiales; [F] unknown; [G] Inhella; [S] Inhella inkyongensis;
192,S,2,[D] Bacteria; [P] Proteobacteria; [C] Betaproteobacteria; [O] Nitrosomonadales; [F] Sulfuricellaceae; [G] Sulfuriferula; [S] Sulfuriferula plumbiphila;
192,S,1,[D] Bacteria; [P] Proteobacteria; [C] Gammaproteobacteria; [O] Chromatiales; [F] Halothiobacillaceae; [G] Halothiobacillus; [S] Halothiobacillus neapolitanus;
192,S,3,[D] Bacteria; [P] Proteobacteria; [C] Gammaproteobacteria; [O] Chromatiales; [F] Thioalkalispiraceae; [G] Sulfurivermis; [S] Sulfurivermis fontis;
192,F,4,[D] Bacteria; [P] Proteobacteria; [C] Gammaproteobacteria; [O] Oceanospirillales; [F] Halomonadaceae;
192,S,3,[D] Bacteria; [P] Proteobacteria; [C] Gammaproteobacteria; [O] Oceanospirillales; [F] Halomonadaceae; [G] Halotalea; [S] Halotalea alkalilenta;
193,D,2,[D] Bacteria;
193,S,5,[D] Bacteria; [P] Deferribacteres <phylum>; [C] Deferribacteres; [O] Deferribacterales; [F] Deferribacteraceae; [G] Calditerrivibrio; [S] Calditerrivibrio nitroreducens;
193,S,1,[D] Bacteria; [P] Firmicutes; [C] Clostridia; [O] Clostridiales; [F] Lachnospiraceae; [G] Anaerobutyricum; [S] Anaerobutyricum hallii;
193,S,2,[D] Bacteria; [P] Planctomycetes; [C] Candidatus Brocadiae; [O] Candidatus Brocadiales; [F] Candidatus Brocadiaceae; [G] Candidatus Kuenenia; [S] Candidatus Kuenenia stuttgartiensis;
193,S,2,[D] Bacteria; [P] Proteobacteria; [C] Gammaproteobacteria; [O] Methylococcales; [F] Methylococcaceae; [G] Methylocaldum; [S] Methylocaldum marinum;
194,S,2,[D] Bacteria; [P] Proteobacteria; [C] Deltaproteobacteria; [O] Desulfobacterales; [F] Desulfobacteraceae; [G] Desulfobacterium; [S] Desulfobacterium autotrophicum;
195,S,5,[D] Bacteria; [P] Proteobacteria; [C] Deltaproteobacteria; [O] Desulfobacterales; [F] Desulfobulbaceae; [G] Desulfotalea; [S] Desulfotalea psychrophila;
196,S,37,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Actinobacteria; [O] Actinomycetales; [F] Actinomycetaceae; [G] Pauljensenia; [S] Pauljensenia hongkongensis;
197,S,10,[D] Bacteria; [P] Cyanobacteria; [C] unknown; [O] Oscillatoriales; [F] Oscillatoriaceae; [G] Oscillatoria; [S] Oscillatoria nigro-viridis;
198,S,1,[D] Bacteria; [P] Cyanobacteria; [C] unknown; [O] Oscillatoriales; [F] Oscillatoriaceae; [G] Oscillatoria; [S] Oscillatoria nigro-viridis;
199,S,1,[D] Bacteria; [P] Aquificae <phylum>; [C] Aquificae; [O] Desulfurobacteriales; [F] Desulfurobacteriaceae; [G] Thermovibrio; [S] Thermovibrio ammonificans;
199,S,3,[D] Bacteria; [P] Proteobacteria; [C] Epsilonproteobacteria; [O] Campylobacterales; [F] Helicobacteraceae; [G] Helicobacter; [S] Helicobacter cetorum;
200,S,4,[D] Bacteria; [P] Firmicutes; [C] Clostridia; [O] Clostridiales; [F] Clostridiaceae; [G] Clostridium; [S] Clostridium isatidis;
200,S,5,[D] Bacteria; [P] Firmicutes; [C] Clostridia; [O] Clostridiales; [F] Hungateiclostridiaceae; [G] Hungateiclostridium; [S] Hungateiclostridium clariflavum;
200,S,6,[D] Bacteria; [P] Firmicutes; [C] Clostridia; [O] Clostridiales; [F] Hungateiclostridiaceae; [G] Hungateiclostridium; [S] Hungateiclostridium thermocellum;
201,S,11,[D] Bacteria; [P] Fusobacteria; [C] Fusobacteriia; [O] Fusobacteriales; [F] Leptotrichiaceae; [G] Sneathia; [S] Sneathia amnii;
202,S,51,[D] Bacteria; [P] Firmicutes; [C] Clostridia; [O] Clostridiales; [F] Peptococcaceae; [G] Desulfofundulus; [S] Desulfofundulus kuznetsovii;
203,O,12,[D] Bacteria; [P] Cyanobacteria; [C] unknown; [O] Nostocales;
203,S,1,[D] Bacteria; [P] Cyanobacteria; [C] unknown; [O] Nostocales; [F] Nostocaceae; [G] Nostoc; [S] Nostoc sp. PCC 7107;
204,S,2,[D] Bacteria; [P] Cyanobacteria; [C] unknown; [O] Nostocales; [F] Nostocaceae; [G] Nostoc; [S] Nostoc sp. HK-01;
205,S,1,[D] Bacteria; [P] Proteobacteria; [C] Gammaproteobacteria; [O] Pasteurellales; [F] Pasteurellaceae; [G] Basfia; [S] [Mannheimia] succiniciproducens;
206,O,1,[D] Bacteria; [P] Cyanobacteria; [C] unknown; [O] Nostocales;
207,O,5,[D] Bacteria; [P] Cyanobacteria; [C] unknown; [O] Nostocales;
208,S,4,[D] Bacteria; [P] Verrucomicrobia; [C] Verrucomicrobiae; [O] Verrucomicrobiales; [F] Akkermansiaceae; [G] Akkermansia; [S] Akkermansia glycaniphila;
208,S,6,[D] Bacteria; [P] Verrucomicrobia; [C] Verrucomicrobiae; [O] Verrucomicrobiales; [F] Akkermansiaceae; [G] Akkermansia; [S] Akkermansia muciniphila;
209,F,2,[D] Bacteria; [P] Cyanobacteria; [C] unknown; [O] Nostocales; [F] Nostocaceae;
209,G,4,[D] Bacteria; [P] Cyanobacteria; [C] unknown; [O] Nostocales; [F] Nostocaceae; [G] Nostoc;
209,S,1,[D] Bacteria; [P] Cyanobacteria; [C] unknown; [O] Nostocales; [F] Nostocaceae; [G] Nostoc; [S] Nostoc sp. 'Peltigera membranacea cyanobiont' N6;
210,S,2,[D] Bacteria; [P] Proteobacteria; [C] Gammaproteobacteria; [O] Methylococcales; [F] Methylococcaceae; [G] Candidatus Methylospira; [S] Candidatus Methylospira mobilis;
210,S,1,[D] Bacteria; [P] Proteobacteria; [C] Gammaproteobacteria; [O] Methylococcales; [F] Methylococcaceae; [G] Methylocaldum; [S] Methylocaldum marinum;
210,S,4,[D] Bacteria; [P] Proteobacteria; [C] Gammaproteobacteria; [O] Methylococcales; [F] Methylococcaceae; [G] Methylococcus; [S] Methylococcus capsulatus;
210,S,5,[D] Bacteria; [P] Proteobacteria; [C] Gammaproteobacteria; [O] Methylococcales; [F] Methylococcaceae; [G] Methylomicrobium; [S] Methylomicrobium alcaliphilum;
211,S,1,[D] Bacteria; [P] Planctomycetes; [C] Planctomycetia; [O] Isosphaerales; [F] Isosphaeraceae; [G] Tautonia; [S] Tautonia plasticadhaerens;
211,S,2,[D] Bacteria; [P] Proteobacteria; [C] Alphaproteobacteria; [O] Rhodospirillales; [F] Rhodospirillaceae; [G] Rhodospirillum; [S] Rhodospirillum centenum;
211,S,10,[D] Bacteria; [P] Proteobacteria; [C] Alphaproteobacteria; [O] Rhodospirillales; [F] Rhodospirillaceae; [G] Rhodospirillum; [S] Rhodospirillum rubrum;
212,S,1,[D] Bacteria; [P] Proteobacteria; [C] Deltaproteobacteria; [O] Desulfuromonadales; [F] Geobacteraceae; [G] Geobacter; [S] Geobacter metallireducens;
213,S,5,[D] Bacteria; [P] Proteobacteria; [C] Alphaproteobacteria; [O] Rhodobacterales; [F] Rhodobacteraceae; [G] Rhodobacter; [S] Rhodobacter capsulatus;
214,S,2,[D] Bacteria; [P] Cyanobacteria; [C] unknown; [O] Oscillatoriales; [F] Microcoleaceae; [G] Planktothrix; [S] Planktothrix agardhii;
214,S,12,[D] Bacteria; [P] Firmicutes; [C] Clostridia; [O] Thermoanaerobacterales; [F] Thermoanaerobacteraceae; [G] Carboxydothermus; [S] Carboxydothermus hydrogenoformans;
215,S,1,[D] Bacteria; [P] Cyanobacteria; [C] unknown; [O] Oscillatoriales; [F] Microcoleaceae; [G] Planktothrix; [S] Planktothrix agardhii;
216,S,2,[D] Bacteria; [P] Chlorobi; [C] Chlorobia; [O] Chlorobiales; [F] Chlorobiaceae; [G] Chlorobium; [S] Chlorobium phaeobacteroides;
217,S,3,[D] Bacteria; [P] Chlorobi; [C] Chlorobia; [O] Chlorobiales; [F] Chlorobiaceae; [G] Prosthecochloris; [S] Prosthecochloris aestuarii;
218,F,4,[D] Bacteria; [P] Chlorobi; [C] Chlorobia; [O] Chlorobiales; [F] Chlorobiaceae;
218,S,1,[D] Bacteria; [P] Chlorobi; [C] Chlorobia; [O] Chlorobiales; [F] Chlorobiaceae; [G] Chlorobium; [S] Chlorobium phaeobacteroides;
218,S,2,[D] Bacteria; [P] Chlorobi; [C] Chlorobia; [O] Chlorobiales; [F] Chlorobiaceae; [G] Prosthecochloris; [S] Prosthecochloris aestuarii;
219,S,1,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Actinobacteria; [O] Micromonosporales; [F] Micromonosporaceae; [G] Micromonospora; [S] Micromonospora rifamycinica;
220,S,1,[D] Bacteria; [P] Firmicutes; [C] Clostridia; [O] Clostridiales; [F] Symbiobacteriaceae; [G] Symbiobacterium; [S] Symbiobacterium thermophilum;
221,S,16,[D] Bacteria; [P] Deinococcus-Thermus; [C] Deinococci; [O] Thermales; [F] Thermaceae; [G] Thermus; [S] Thermus thermophilus;
221,S,4,[D] Bacteria; [P] Firmicutes; [C] Clostridia; [O] Clostridiales; [F] Peptococcaceae; [G] Desulfitobacterium; [S] Desulfitobacterium hafniense;
